1,,
 ,8,891
 ,9,1220
 ,10,2
 , ,
 ,,
 ,1,7841
 ,2,1864
 ,3,314
 ,4,0
 ,5,44
 ,6,20
 ,7,947
 ,8,21
 ,9,926
 ,10,2
 , ,
 ,,
 ,1,8211
 ,2,1567
 ,3,423
 ,4,0
 ,5,4
 ,6,0
 ,7,443
 ,8,0
 ,9,443
 ,10,1
 , ,
 ,,
 ,1,8561
 ,2,1142
 ,3,355
 ,4,0
 ,5,0
 ,6,171
 ,7,527
 ,8,172
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,8743
 ,2,958
 ,3,340
 ,4,0
 ,5,12
 ,6,516
 ,7,1030
 ,8,519
 ,9,511
 ,10,2
 , ,
 ,,
 ,1,8580
 ,2,1133
 ,3,321
 ,4,0
 ,5,38
 ,6,626
 ,7,1464
 ,8,629
 ,9,835
 ,10,2
 , ,
 ,,
 ,1,8273
 ,2,1436
 ,3,311
 ,4,0
 ,5,45
 ,6,499
 ,7,1438
 ,8,503
 ,9,935
 ,10,2
 , ,
 ,,
 ,1,8093
 ,2,1611
 ,3,313
 ,4,0
 ,5,42
 ,6,84
 ,7,847
 ,8,89
 ,9,758
 ,10,2
 , ,
 ,,
 ,1,8333
 ,2,1371
 ,3,346
 ,4,0
 ,5,10
 ,6,304
 ,7,727
 ,8,309
 ,9,418
 ,10,2
 , ,
 ,,
 ,1,8452
 ,2,1324
 ,3,405
 ,4,0
 ,5,22
 ,6,718
 ,7,1422
 ,8,723
 ,9,699
 ,10,2
 , ,
 ,,
 ,1,8116
 ,2,1514
 ,3,454
 ,4,0
 ,5,47
 ,6,534
 ,7,1708
 ,8,537
 ,9,1171
 ,10,2
 , ,
 ,,
 ,1,7962
 ,2,1520
 ,3,311
 ,4,0
 ,5,45
 ,6,241
 ,7,1067
 ,8,244
 ,9,823
 ,10,2
 , ,
 ,,
 ,1,8041
 ,2,1440
 ,3,334
 ,4,0
 ,5,20
 ,6,55
 ,7,621
 ,8,58
 ,9,563
 ,10,2
 , ,
 ,,
 ,1,8321
 ,2,1159
 ,3,351
 ,4,0
 ,5,4
 ,6,246
 ,7,655
 ,8,249
 ,9,406
 ,10,2
 , ,
 ,,
 ,1,8500
 ,2,1054
 ,3,410
 ,4,0
 ,5,19
 ,6,531
 ,7,1190
 ,8,534
 ,9,656
 ,10,2
 , ,
 ,,
 ,1,8308
 ,2,1173
 ,3,316
 ,4,0
 ,5,38
 ,6,671
 ,7,1510
 ,8,674
 ,9,836
 ,10,2
 , ,
 ,,
 ,1,7944
 ,2,1526
 ,3,301
 ,4,0
 ,5,52
 ,6,418
 ,7,1378
 ,8,423
 ,9,955
 ,10,2
 , ,
 ,,
 ,1,7841
 ,2,1647
 ,3,323
 ,4,0
 ,5,37
 ,6,27
 ,7,766
 ,8,32
 ,9,734
 ,10,2
 , ,
 ,,
 ,1,8138
 ,2,1348
 ,3,359
 ,4,0
 ,5,2
 ,6,30
 ,7,420
 ,8,34
 ,9,386
 ,10,2
 , ,
 ,,
 ,1,8535
 ,2,1019
 ,3,425
 ,4,0
 ,5,4
 ,6,390
 ,7,851
 ,8,396
 ,9,455
 ,10,2
 , ,
 ,,
 ,1,8498
 ,2,981
 ,3,317
 ,4,0
 ,5,38
 ,6,527
 ,7,9253
 ,8,8578
 ,9,675
 ,10,2
 , ,
 ,,
 ,1,8284
 ,2,1194
 ,3,310
 ,4,0
 ,5,45
 ,6,1
 ,7,9209
 ,8,8390
 ,9,819
 ,10,2
 , ,
 ,,
 ,1,8611
 ,2,866
 ,3,354
 ,4,0
 ,5,1
 ,6,301
 ,7,9213
 ,8,8858
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,8733
 ,2,820
 ,3,375
 ,4,0
 ,5,21
 ,6,4
 ,7,9811
 ,8,9129
 ,9,682
 ,10,2
 , ,
 ,,
 ,1,9132
 ,2,455
 ,3,429
 ,4,0
 ,5,1
 ,6,886
 ,7,2229
 ,8,1798
 ,9,431
 ,10,2
 , ,
 ,,
 ,1,8608
 ,2,911
 ,3,39
 ,4,0
 ,5,65
 ,6,1178
 ,7,2663
 ,8,1752
 ,9,911
 ,10,2
 , ,
 ,,
 ,1,7498
 ,2,2049
 ,3,295
 ,4,0
 ,5,92
 ,6,282
 ,7,2240
 ,8,847
 ,9,1393
 ,10,2
 , ,
 ,,
 ,1,7485
 ,2,2035
 ,3,338
 ,4,0
 ,5,19
 ,6,1
 ,7,614
 ,8,2
 ,9,612
 ,10,2
 , ,
 ,,
 ,1,7799
 ,2,1697
 ,3,354
 ,4,0
 ,5,1
 ,6,0
 ,7,357
 ,8,1
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,8239
 ,2,1350
 ,3,428
 ,4,0
 ,5,0
 ,6,443
 ,7,879
 ,8,444
 ,9,435
 ,10,2
 , ,
 ,,
 ,1,8158
 ,2,1358
 ,3,321
 ,4,0
 ,5,35
 ,6,317
 ,7,1066
 ,8,318
 ,9,748
 ,10,2
 , ,
 ,,
 ,1,8160
 ,2,1353
 ,3,331
 ,4,0
 ,5,24
 ,6,433
 ,7,1073
 ,8,434
 ,9,639
 ,10,2
 , ,
 ,,
 ,1,8104
 ,2,1482
 ,3,398
 ,4,0
 ,5,30
 ,6,199
 ,7,1004
 ,8,202
 ,9,802
 ,10,2
 , ,
 ,,
 ,1,8303
 ,2,1282
 ,3,406
 ,4,0
 ,5,22
 ,6,446
 ,7,1048
 ,8,451
 ,9,597
 ,10,2
 , ,
 ,,
 ,1,8269
 ,2,1314
 ,3,391
 ,4,0
 ,5,37
 ,6,365
 ,7,1177
 ,8,369
 ,9,808
 ,10,2
 , ,
 ,,
 ,1,8221
 ,2,1286
 ,3,330
 ,4,0
 ,5,25
 ,6,358
 ,7,1053
 ,8,359
 ,9,694
 ,10,2
 , ,
 ,,
 ,1,8193
 ,2,1312
 ,3,327
 ,4,0
 ,5,29
 ,6,363
 ,7,1017
 ,8,365
 ,9,652
 ,10,2
 , ,
 ,,
 ,1,8161
 ,2,1347
 ,3,326
 ,4,0
 ,5,31
 ,6,543
 ,7,1229
 ,8,547
 ,9,682
 ,10,2
 , ,
 ,,
 ,1,8017
 ,2,1566
 ,3,385
 ,4,0
 ,5,43
 ,6,529
 ,7,1459
 ,8,532
 ,9,927
 ,10,2
 , ,
 ,,
 ,1,7867
 ,2,1716
 ,3,394
 ,4,0
 ,5,35
 ,6,414
 ,7,1337
 ,8,417
 ,9,920
 ,10,2
 , ,
 ,,
 ,1,7851
 ,2,1734
 ,3,401
 ,4,0
 ,5,28
 ,6,2
 ,7,816
 ,8,3
 ,9,813
 ,10,2
 , ,
 ,,
 ,1,8178
 ,2,1332
 ,3,356
 ,4,0
 ,5,0
 ,6,3
 ,7,360
 ,8,4
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,8530
 ,2,979
 ,3,354
 ,4,0
 ,5,2
 ,6,324
 ,7,686
 ,8,329
 ,9,357
 ,10,2
 , ,
 ,,
 ,1,8544
 ,2,951
 ,3,330
 ,4,0
 ,5,25
 ,6,629
 ,7,1288
 ,8,635
 ,9,653
 ,10,2
 , ,
 ,,
 ,1,8325
 ,2,1260
 ,3,385
 ,4,0
 ,5,43
 ,6,877
 ,7,1896
 ,8,883
 ,9,1013
 ,10,2
 , ,
 ,,
 ,1,7766
 ,2,1750
 ,3,297
 ,4,0
 ,5,58
 ,6,58
 ,7,9015
 ,8,7848
 ,9,1167
 ,10,2
 , ,
 ,,
 ,1,8007
 ,2,1509
 ,3,349
 ,4,0
 ,5,7
 ,6,0
 ,7,408
 ,8,4
 ,9,404
 ,10,2
 , ,
 ,,
 ,1,8345
 ,2,1157
 ,3,355
 ,4,0
 ,5,0
 ,6,1
 ,7,8852
 ,8,8484
 ,9,368
 ,10,2
 , ,
 ,,
 ,1,8745
 ,2,831
 ,3,429
 ,4,0
 ,5,0
 ,6,468
 ,7,9309
 ,8,8874
 ,9,435
 ,10,2
 , ,
 ,,
 ,1,8714
 ,2,871
 ,3,397
 ,4,0
 ,5,32
 ,6,6
 ,7,9585
 ,8,8741
 ,9,844
 ,10,2
 , ,
 ,,
 ,1,9048
 ,2,469
 ,3,353
 ,4,0
 ,5,3
 ,6,822
 ,7,2211
 ,8,1855
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,8577
 ,2,938
 ,3,119
 ,4,0
 ,5,58
 ,6,1106
 ,7,2387
 ,8,1449
 ,9,938
 ,10,2
 , ,
 ,,
 ,1,7589
 ,2,1928
 ,3,276
 ,4,0
 ,5,84
 ,6,364
 ,7,2049
 ,8,699
 ,9,1350
 ,10,2
 , ,
 ,,
 ,1,7507
 ,2,2006
 ,3,321
 ,4,0
 ,5,32
 ,6,2
 ,7,672
 ,8,3
 ,9,669
 ,10,2
 , ,
 ,,
 ,1,7846
 ,2,1665
 ,3,354
 ,4,0
 ,5,0
 ,6,0
 ,7,395
 ,8,0
 ,9,395
 ,10,1
 , ,
 ,,
 ,1,8198
 ,2,1311
 ,3,353
 ,4,0
 ,5,0
 ,6,61
 ,7,458
 ,8,64
 ,9,394
 ,10,2
 , ,
 ,,
 ,1,8563
 ,2,1019
 ,3,425
 ,4,0
 ,5,4
 ,6,457
 ,7,947
 ,8,461
 ,9,486
 ,10,2
 , ,
 ,,
 ,1,8534
 ,2,1053
 ,3,392
 ,4,0
 ,5,36
 ,6,745
 ,7,1604
 ,8,748
 ,9,856
 ,10,2
 , ,
 ,,
 ,1,8118
 ,2,1397
 ,3,305
 ,4,0
 ,5,51
 ,6,627
 ,7,1652
 ,8,632
 ,9,1020
 ,10,2
 , ,
 ,,
 ,1,7870
 ,2,1718
 ,3,385
 ,4,0
 ,5,43
 ,6,259
 ,7,1264
 ,8,263
 ,9,1001
 ,10,2
 , ,
 ,,
 ,1,7996
 ,2,1591
 ,3,409
 ,4,0
 ,5,19
 ,6,5
 ,7,676
 ,8,9
 ,9,667
 ,10,2
 , ,
 ,,
 ,1,8326
 ,2,1185
 ,3,353
 ,4,0
 ,5,2
 ,6,160
 ,7,519
 ,8,161
 ,9,358
 ,10,2
 , ,
 ,,
 ,1,8519
 ,2,992
 ,3,344
 ,4,0
 ,5,12
 ,6,458
 ,7,962
 ,8,459
 ,9,503
 ,10,2
 , ,
 ,,
 ,1,8475
 ,2,1105
 ,3,396
 ,4,0
 ,5,32
 ,6,673
 ,7,1530
 ,8,676
 ,9,854
 ,10,2
 , ,
 ,,
 ,1,8137
 ,2,1385
 ,3,310
 ,4,0
 ,5,49
 ,6,500
 ,7,1439
 ,8,503
 ,9,936
 ,10,2
 , ,
 ,,
 ,1,7952
 ,2,1566
 ,3,319
 ,4,0
 ,5,37
 ,6,345
 ,7,1157
 ,8,348
 ,9,809
 ,10,2
 , ,
 ,,
 ,1,7897
 ,2,1620
 ,3,334
 ,4,0
 ,5,23
 ,6,54
 ,7,730
 ,8,56
 ,9,674
 ,10,2
 , ,
 ,,
 ,1,8197
 ,2,1326
 ,3,355
 ,4,0
 ,5,5
 ,6,65
 ,7,476
 ,8,66
 ,9,410
 ,10,2
 , ,
 ,,
 ,1,8483
 ,2,1035
 ,3,353
 ,4,0
 ,5,4
 ,6,420
 ,7,838
 ,8,421
 ,9,417
 ,10,2
 , ,
 ,,
 ,1,8488
 ,2,1102
 ,3,401
 ,4,0
 ,5,27
 ,6,704
 ,7,1526
 ,8,705
 ,9,821
 ,10,2
 , ,
 ,,
 ,1,8188
 ,2,1403
 ,3,380
 ,4,0
 ,5,49
 ,6,515
 ,7,9321
 ,8,8238
 ,9,1083
 ,10,2
 , ,
 ,,
 ,1,8053
 ,2,1535
 ,3,388
 ,4,0
 ,5,41
 ,6,0
 ,7,9192
 ,8,8351
 ,9,841
 ,10,2
 , ,
 ,,
 ,1,8437
 ,2,1150
 ,3,535
 ,4,0
 ,5,0
 ,6,360
 ,7,1533
 ,8,991
 ,9,542
 ,10,2
 , ,
 ,,
 ,1,8424
 ,2,968
 ,3,324
 ,4,0
 ,5,31
 ,6,23
 ,7,9272
 ,8,8590
 ,9,682
 ,10,2
 , ,
 ,,
 ,1,8858
 ,2,658
 ,3,426
 ,4,0
 ,5,2
 ,6,0
 ,7,9667
 ,8,9219
 ,9,448
 ,10,2
 , ,
 ,,
 ,1,9286
 ,2,263
 ,3,254
 ,4,0
 ,5,0
 ,6,1075
 ,7,1999
 ,8,1736
 ,9,263
 ,10,2
 , ,
 ,,
 ,1,8451
 ,2,1075
 ,3,17
 ,4,0
 ,5,72
 ,6,1194
 ,7,2931
 ,8,1856
 ,9,1075
 ,10,2
 , ,
 ,,
 ,1,7258
 ,2,2251
 ,3,275
 ,4,0
 ,5,85
 ,6,147
 ,7,2181
 ,8,809
 ,9,1372
 ,10,2
 , ,
 ,,
 ,1,7355
 ,2,2131
 ,3,345
 ,4,0
 ,5,10
 ,6,0
 ,7,493
 ,8,1
 ,9,492
 ,10,2
 , ,
 ,,
 ,1,7709
 ,2,1790
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,397
 ,8,0
 ,9,397
 ,10,1
 , ,
 ,,
 ,1,8069
 ,2,1428
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,390
 ,8,0
 ,9,390
 ,10,1
 , ,
 ,,
 ,1,8500
 ,2,1073
 ,3,429
 ,4,0
 ,5,0
 ,6,314
 ,7,780
 ,8,316
 ,9,464
 ,10,2
 , ,
 ,,
 ,1,8541
 ,2,963
 ,3,334
 ,4,0
 ,5,25
 ,6,702
 ,7,1354
 ,8,706
 ,9,648
 ,10,2
 , ,
 ,,
 ,1,8237
 ,2,1329
 ,3,376
 ,4,0
 ,5,52
 ,6,946
 ,7,2028
 ,8,951
 ,9,1077
 ,10,2
 , ,
 ,,
 ,1,7672
 ,2,1902
 ,3,363
 ,4,0
 ,5,66
 ,6,416
 ,7,1691
 ,8,419
 ,9,1272
 ,10,2
 , ,
 ,,
 ,1,7551
 ,2,1947
 ,3,328
 ,4,0
 ,5,27
 ,6,2
 ,7,740
 ,8,3
 ,9,737
 ,10,2
 , ,
 ,,
 ,1,7951
 ,2,1620
 ,3,428
 ,4,0
 ,5,1
 ,6,0
 ,7,429
 ,8,0
 ,9,429
 ,10,1
 , ,
 ,,
 ,1,8303
 ,2,1192
 ,3,355
 ,4,0
 ,5,0
 ,6,161
 ,7,517
 ,8,162
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,8473
 ,2,1009
 ,3,344
 ,4,0
 ,5,11
 ,6,674
 ,7,1180
 ,8,675
 ,9,505
 ,10,2
 , ,
 ,,
 ,1,8235
 ,2,1336
 ,3,384
 ,4,0
 ,5,45
 ,6,655
 ,7,1699
 ,8,656
 ,9,1043
 ,10,2
 , ,
 ,,
 ,1,7897
 ,2,1603
 ,3,310
 ,4,0
 ,5,46
 ,6,264
 ,7,1209
 ,8,265
 ,9,944
 ,10,2
 , ,
 ,,
 ,1,7985
 ,2,1576
 ,3,411
 ,4,0
 ,5,18
 ,6,225
 ,7,884
 ,8,226
 ,9,658
 ,10,2
 , ,
 ,,
 ,1,8182
 ,2,1383
 ,3,413
 ,4,0
 ,5,15
 ,6,127
 ,7,772
 ,8,128
 ,9,644
 ,10,2
 , ,
 ,,
 ,1,8397
 ,2,1098
 ,3,347
 ,4,0
 ,5,10
 ,6,307
 ,7,787
 ,8,308
 ,9,479
 ,10,2
 , ,
 ,,
 ,1,8446
 ,2,1050
 ,3,328
 ,4,0
 ,5,28
 ,6,579
 ,7,1174
 ,8,580
 ,9,594
 ,10,2
 , ,
 ,,
 ,1,8178
 ,2,1313
 ,3,318
 ,4,0
 ,5,38
 ,6,519
 ,7,1416
 ,8,520
 ,9,896
 ,10,2
 , ,
 ,,
 ,1,7985
 ,2,1513
 ,3,322
 ,4,0
 ,5,34
 ,6,284
 ,7,1126
 ,8,286
 ,9,840
 ,10,2
 , ,
 ,,
 ,1,8026
 ,2,1473
 ,3,336
 ,4,0
 ,5,21
 ,6,28
 ,7,8809
 ,8,8189
 ,9,620
 ,10,2
 , ,
 ,,
 ,1,8318
 ,2,1169
 ,3,352
 ,4,0
 ,5,3
 ,6,0
 ,7,8902
 ,8,8522
 ,9,380
 ,10,2
 , ,
 ,,
 ,1,8674
 ,2,817
 ,3,351
 ,4,0
 ,5,0
 ,6,504
 ,7,1217
 ,8,866
 ,9,351
 ,10,2
 , ,
 ,,
 ,1,8526
 ,2,970
 ,3,322
 ,4,0
 ,5,33
 ,6,94
 ,7,9401
 ,8,8580
 ,9,821
 ,10,2
 , ,
 ,,
 ,1,8801
 ,2,767
 ,3,418
 ,4,0
 ,5,10
 ,6,22
 ,7,9444
 ,8,8928
 ,9,516
 ,10,2
 , ,
 ,,
 ,1,9209
 ,2,364
 ,3,363
 ,4,0
 ,5,0
 ,6,1191
 ,7,2001
 ,8,1638
 ,9,363
 ,10,2
 , ,
 ,,
 ,1,8387
 ,2,1191
 ,3,140
 ,4,0
 ,5,89
 ,6,1196
 ,7,2833
 ,8,1642
 ,9,1191
 ,10,2
 , ,
 ,,
 ,1,7335
 ,2,2244
 ,3,227
 ,4,0
 ,5,79
 ,6,187
 ,7,2050
 ,8,628
 ,9,1422
 ,10,2
 , ,
 ,,
 ,1,7533
 ,2,2202
 ,3,341
 ,4,0
 ,5,14
 ,6,1
 ,7,527
 ,8,4
 ,9,523
 ,10,2
 , ,
 ,,
 ,1,7877
 ,2,1868
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,362
 ,8,0
 ,9,362
 ,10,1
 , ,
 ,,
 ,1,8238
 ,2,1506
 ,3,354
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,1
 ,9,354
 ,10,2
 , ,
 ,,
 ,1,8667
 ,2,1152
 ,3,428
 ,4,0
 ,5,0
 ,6,277
 ,7,707
 ,8,279
 ,9,428
 ,10,2
 , ,
 ,,
 ,1,8743
 ,2,1001
 ,3,334
 ,4,0
 ,5,21
 ,6,538
 ,7,1151
 ,8,540
 ,9,611
 ,10,2
 , ,
 ,,
 ,1,8546
 ,2,1204
 ,3,313
 ,4,0
 ,5,43
 ,6,543
 ,7,1365
 ,8,544
 ,9,821
 ,10,2
 , ,
 ,,
 ,1,8312
 ,2,1433
 ,3,316
 ,4,0
 ,5,39
 ,6,555
 ,7,1393
 ,8,556
 ,9,837
 ,10,2
 , ,
 ,,
 ,1,8076
 ,2,1655
 ,3,315
 ,4,0
 ,5,38
 ,6,202
 ,7,1073
 ,8,203
 ,9,870
 ,10,2
 , ,
 ,,
 ,1,8273
 ,2,1547
 ,3,415
 ,4,0
 ,5,13
 ,6,68
 ,7,693
 ,8,69
 ,9,624
 ,10,2
 , ,
 ,,
 ,1,8551
 ,2,1191
 ,3,349
 ,4,0
 ,5,5
 ,6,239
 ,7,658
 ,8,241
 ,9,417
 ,10,2
 , ,
 ,,
 ,1,8734
 ,2,1076
 ,3,408
 ,4,0
 ,5,19
 ,6,733
 ,7,1342
 ,8,736
 ,9,606
 ,10,2
 , ,
 ,,
 ,1,8406
 ,2,1410
 ,3,374
 ,4,0
 ,5,57
 ,6,639
 ,7,1729
 ,8,644
 ,9,1085
 ,10,2
 , ,
 ,,
 ,1,8072
 ,2,1664
 ,3,304
 ,4,0
 ,5,51
 ,6,260
 ,7,1130
 ,8,265
 ,9,865
 ,10,2
 , ,
 ,,
 ,1,8092
 ,2,1628
 ,3,334
 ,4,0
 ,5,21
 ,6,0
 ,7,580
 ,8,2
 ,9,578
 ,10,2
 , ,
 ,,
 ,1,8434
 ,2,1298
 ,3,356
 ,4,0
 ,5,0
 ,6,63
 ,7,424
 ,8,68
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,8799
 ,2,1005
 ,3,425
 ,4,0
 ,5,4
 ,6,424
 ,7,917
 ,8,429
 ,9,488
 ,10,2
 , ,
 ,,
 ,1,8733
 ,2,1005
 ,3,324
 ,4,0
 ,5,29
 ,6,719
 ,7,1473
 ,8,727
 ,9,746
 ,10,2
 , ,
 ,,
 ,1,8343
 ,2,1398
 ,3,304
 ,4,0
 ,5,51
 ,6,502
 ,7,9445
 ,8,8479
 ,9,966
 ,10,2
 , ,
 ,,
 ,1,8117
 ,2,1608
 ,3,320
 ,4,0
 ,5,35
 ,6,1
 ,7,9039
 ,8,8220
 ,9,819
 ,10,2
 , ,
 ,,
 ,1,8463
 ,2,1276
 ,3,354
 ,4,0
 ,5,1
 ,6,38
 ,7,655
 ,8,286
 ,9,369
 ,10,2
 , ,
 ,,
 ,1,8776
 ,2,961
 ,3,351
 ,4,0
 ,5,3
 ,6,404
 ,7,1039
 ,8,651
 ,9,388
 ,10,2
 , ,
 ,,
 ,1,8797
 ,2,1014
 ,3,401
 ,4,0
 ,5,28
 ,6,134
 ,7,9994
 ,8,9190
 ,9,804
 ,10,2
 , ,
 ,,
 ,1,9073
 ,2,742
 ,3,412
 ,4,0
 ,5,18
 ,6,229
 ,7,9629
 ,8,9100
 ,9,529
 ,10,2
 , ,
 ,,
 ,1,9255
 ,2,557
 ,3,331
 ,4,0
 ,5,28
 ,6,958
 ,7,1563
 ,8,1006
 ,9,557
 ,10,2
 , ,
 ,,
 ,1,8555
 ,2,1183
 ,3,284
 ,4,0
 ,5,68
 ,6,1010
 ,7,2241
 ,8,1058
 ,9,1183
 ,10,2
 , ,
 ,,
 ,1,7815
 ,2,1916
 ,3,291
 ,4,0
 ,5,69
 ,6,334
 ,7,1662
 ,8,382
 ,9,1280
 ,10,2
 , ,
 ,,
 ,1,7772
 ,2,1964
 ,3,333
 ,4,0
 ,5,22
 ,6,0
 ,7,677
 ,8,3
 ,9,674
 ,10,2
 , ,
 ,,
 ,1,8114
 ,2,1621
 ,3,356
 ,4,0
 ,5,0
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,8470
 ,2,1265
 ,3,356
 ,4,0
 ,5,0
 ,6,72
 ,7,431
 ,8,75
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,8752
 ,2,981
 ,3,347
 ,4,0
 ,5,7
 ,6,675
 ,7,1095
 ,8,677
 ,9,418
 ,10,2
 , ,
 ,,
 ,1,8507
 ,2,1307
 ,3,389
 ,4,0
 ,5,44
 ,6,967
 ,7,2032
 ,8,968
 ,9,1064
 ,10,2
 , ,
 ,,
 ,1,7926
 ,2,1886
 ,3,357
 ,4,0
 ,5,71
 ,6,420
 ,7,1707
 ,8,421
 ,9,1286
 ,10,2
 , ,
 ,,
 ,1,7802
 ,2,1937
 ,3,330
 ,4,0
 ,5,28
 ,6,2
 ,7,751
 ,8,3
 ,9,748
 ,10,2
 , ,
 ,,
 ,1,8197
 ,2,1608
 ,3,426
 ,4,0
 ,5,2
 ,6,0
 ,7,439
 ,8,0
 ,9,439
 ,10,1
 , ,
 ,,
 ,1,8549
 ,2,1179
 ,3,355
 ,4,0
 ,5,0
 ,6,180
 ,7,546
 ,8,181
 ,9,365
 ,10,2
 , ,
 ,,
 ,1,8729
 ,2,1004
 ,3,340
 ,4,0
 ,5,18
 ,6,485
 ,7,1001
 ,8,489
 ,9,512
 ,10,2
 , ,
 ,,
 ,1,8575
 ,2,1149
 ,3,317
 ,4,0
 ,5,37
 ,6,596
 ,7,1388
 ,8,602
 ,9,786
 ,10,2
 , ,
 ,,
 ,1,8306
 ,2,1430
 ,3,309
 ,4,0
 ,5,46
 ,6,470
 ,7,1353
 ,8,476
 ,9,877
 ,10,2
 , ,
 ,,
 ,1,8231
 ,2,1581
 ,3,390
 ,4,0
 ,5,38
 ,6,159
 ,7,975
 ,8,165
 ,9,810
 ,10,2
 , ,
 ,,
 ,1,8389
 ,2,1346
 ,3,345
 ,4,0
 ,5,11
 ,6,179
 ,7,685
 ,8,181
 ,9,504
 ,10,2
 , ,
 ,,
 ,1,8629
 ,2,1179
 ,3,415
 ,4,0
 ,5,13
 ,6,590
 ,7,1191
 ,8,592
 ,9,599
 ,10,2
 , ,
 ,,
 ,1,8390
 ,2,1344
 ,3,316
 ,4,0
 ,5,39
 ,6,359
 ,7,9399
 ,8,8499
 ,9,900
 ,10,2
 , ,
 ,,
 ,1,8355
 ,2,1382
 ,3,331
 ,4,0
 ,5,24
 ,6,7
 ,7,9225
 ,8,8536
 ,9,689
 ,10,2
 , ,
 ,,
 ,1,8665
 ,2,1057
 ,3,354
 ,4,0
 ,5,0
 ,6,308
 ,7,1096
 ,8,705
 ,9,391
 ,10,2
 , ,
 ,,
 ,1,8786
 ,2,1011
 ,3,407
 ,4,0
 ,5,21
 ,6,760
 ,7,1871
 ,8,1158
 ,9,713
 ,10,2
 , ,
 ,,
 ,1,8343
 ,2,1383
 ,3,300
 ,4,0
 ,5,54
 ,6,330
 ,7,9475
 ,8,8437
 ,9,1038
 ,10,2
 , ,
 ,,
 ,1,8313
 ,2,1418
 ,3,327
 ,4,0
 ,5,24
 ,6,246
 ,7,8632
 ,8,7954
 ,9,678
 ,10,2
 , ,
 ,,
 ,1,8422
 ,2,1310
 ,3,339
 ,4,0
 ,5,16
 ,6,244
 ,7,836
 ,8,246
 ,9,590
 ,10,2
 , ,
 ,,
 ,1,8556
 ,2,1245
 ,3,412
 ,4,0
 ,5,17
 ,6,315
 ,7,980
 ,8,317
 ,9,663
 ,10,2
 , ,
 ,,
 ,1,8598
 ,2,1139
 ,3,334
 ,4,0
 ,5,22
 ,6,495
 ,7,1155
 ,8,508
 ,9,647
 ,10,2
 , ,
 ,,
 ,1,8438
 ,2,1297
 ,3,313
 ,4,0
 ,5,42
 ,6,428
 ,7,1213
 ,8,438
 ,9,775
 ,10,2
 , ,
 ,,
 ,1,8372
 ,2,1430
 ,3,398
 ,4,0
 ,5,31
 ,6,624
 ,7,1457
 ,8,628
 ,9,829
 ,10,2
 , ,
 ,,
 ,1,8150
 ,2,1658
 ,3,388
 ,4,0
 ,5,41
 ,6,425
 ,7,1442
 ,8,428
 ,9,1014
 ,10,2
 , ,
 ,,
 ,1,8018
 ,2,1686
 ,3,326
 ,4,0
 ,5,29
 ,6,1
 ,7,750
 ,8,4
 ,9,746
 ,10,2
 , ,
 ,,
 ,1,8351
 ,2,1372
 ,3,354
 ,4,0
 ,5,1
 ,6,8
 ,7,373
 ,8,11
 ,9,362
 ,10,2
 , ,
 ,,
 ,1,8773
 ,2,1019
 ,3,426
 ,4,0
 ,5,2
 ,6,310
 ,7,746
 ,8,312
 ,9,434
 ,10,2
 , ,
 ,,
 ,1,8812
 ,2,902
 ,3,333
 ,4,0
 ,5,28
 ,6,902
 ,7,1525
 ,8,906
 ,9,619
 ,10,2
 , ,
 ,,
 ,1,8302
 ,2,1502
 ,3,365
 ,4,0
 ,5,64
 ,6,677
 ,7,1957
 ,8,681
 ,9,1276
 ,10,2
 , ,
 ,,
 ,1,7944
 ,2,1784
 ,3,309
 ,4,0
 ,5,46
 ,6,164
 ,7,1162
 ,8,171
 ,9,991
 ,10,2
 , ,
 ,,
 ,1,8099
 ,2,1632
 ,3,343
 ,4,0
 ,5,13
 ,6,0
 ,7,509
 ,8,2
 ,9,507
 ,10,2
 , ,
 ,,
 ,1,8436
 ,2,1288
 ,3,351
 ,4,0
 ,5,0
 ,6,23
 ,7,380
 ,8,29
 ,9,351
 ,10,2
 , ,
 ,,
 ,1,8757
 ,2,961
 ,3,352
 ,4,0
 ,5,3
 ,6,428
 ,7,808
 ,8,432
 ,9,376
 ,10,2
 , ,
 ,,
 ,1,8686
 ,2,1036
 ,3,327
 ,4,0
 ,5,32
 ,6,887
 ,7,1634
 ,8,893
 ,9,741
 ,10,2
 , ,
 ,,
 ,1,8177
 ,2,1631
 ,3,369
 ,4,0
 ,5,63
 ,6,516
 ,7,1763
 ,8,521
 ,9,1242
 ,10,2
 , ,
 ,,
 ,1,7994
 ,2,1737
 ,3,320
 ,4,0
 ,5,36
 ,6,116
